id,parent_id,comment,sentiment,original_seed_label,sarcasm_flag,hard_case_flag,source_type,generation_signal,phrase_family,split_group,recommended_split
real_00226,seed_00226,tbh it was okay 🙂,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_00226,train
real_00227,seed_00227,bro thisssss is trash 😭,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00227,train
real_00228,seed_00228,lowkey it was standard 🫤,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_00228,test
real_00229,seed_00229,bro thisssss is lit 😁,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_00229,train
real_00230,seed_00230,ngl this is pathetic 😒,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00230,train
real_00231,seed_00231,lol this is awesome 🤩,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_00231,test
real_00232,seed_00232,bro it was koayyy 😐,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_00232,train
real_00233,seed_00233,yeah sureeeee 😒 totally helpfullll,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_00233,train
real_00234,seed_00234,omg this is annoying 😡,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00234,train
real_00235,seed_00235,bestttt everrrr 🙃 totally helpful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_00235,train
real_00236,seed_00236,ngl it was averageeeee 🤷,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_00236,train
real_00237,seed_00237,omg this is solid ✨,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_00237,validation
real_00238,seed_00238,tbh this is bad 😠,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00238,train
real_00239,seed_00239,idk this is great 🔥,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_00239,train
real_00240,seed_00240,ngl it was normal 🫤,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_00240,train
real_00241,seed_00241,bro this is amazinggg ❤️,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_00241,train
real_00242,seed_00242,idk thisssss is bad 😒,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00242,train
real_00243,seed_00243,lol this is trash 😠,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00243,train
real_00244,seed_00244,wow amazinggggg 👏 totallyyy heplful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_00244,train
real_00245,seed_00245,bro this is lit ❤️,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_00245,train
real_00246,seed_00246,great job 😏 totallyyy helpfulll,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_00246,train
real_00247,seed_00247,lol this is awful 😠,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00247,train
real_00248,seed_00248,lowkey this is awful 😞,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00248,train
real_00249,seed_00249,tbh this is fantastic 🥳,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_00249,train
real_00250,seed_00250,lol this is ptahetic 😡,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00250,train
real_00251,seed_00251,omg it was normal 🫤,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_00251,train
real_00252,seed_00252,lol thsissss is perfect ✨,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_00252,train
real_00253,seed_00253,lol this is awesome ✨,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_00253,validation
real_00254,seed_00254,lowkey it was standard 🙂,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_00254,train
real_00255,seed_00255,ngl it was average 🤷,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_00255,train
real_00256,seed_00256,bro it was standard 😐,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_00256,validation
real_00257,seed_00257,idk thisss is awful 😭,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00257,train
real_00258,seed_00258,lol it was standard 🫤,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_00258,validation
real_00259,seed_00259,justttt perfect 👏 totally helpful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_00259,train
real_00260,seed_00260,ngl it was fine 🙂,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_00260,train
real_00261,seed_00261,idk it was okay 😐,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_00261,train
real_00262,seed_00262,highkeyyyy this is pathetic 😡,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00262,train
real_00263,seed_00263,justtttt perfecttt 🙃 totally helpful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_00263,train
real_00264,seed_00264,tbh this is fantastic ❤️,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_00264,train
real_00265,seed_00265,just perfect 😒 totally helpfulllll,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_00265,train
real_00266,seed_00266,tbh thissss is great 🔥,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_00266,validation
real_00267,seed_00267,highkeyyyyy this is awful 😡,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00267,test
real_00268,seed_00268,lowkey this is amazinggg 😍,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_00268,train
real_00269,seed_00269,highkey this is annoyinggggg 😒,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00269,train
real_00270,seed_00270,lowkeyyy it was regular 🙂,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_00270,train
real_00271,seed_00271,bro it was okay 🤷,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_00271,train
real_00272,seed_00272,fr thisss is patheticccc 💔,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00272,train
real_00273,seed_00273,idk this is lit 🥳,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_00273,train
real_00274,seed_00274,lol this is solid 🥳,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_00274,train
real_00275,seed_00275,best everrr 😒 totally helfpul,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_00275,train
real_00276,seed_00276,tbh this is perfect 🤩,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_00276,validation
real_00277,seed_00277,ngl thisss is solid 🥳,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_00277,train
real_00278,seed_00278,ngl thissss is lit 😍,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_00278,train
real_00279,seed_00279,ngl thisssss is trashhhhh 💔,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00279,train
real_00280,seed_00280,highkeyyy it was okay 😐,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_00280,validation
real_00281,seed_00281,wow amazinggggg 🙃 ottally helpful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_00281,train
real_00282,seed_00282,bro thisss is awesmoeee ❤️,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_00282,train
real_00283,seed_00283,omg it was okay 🙂,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_00283,train
real_00284,seed_00284,love that for me 😒 ttoally helpfulllll,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_00284,train
real_00285,seed_00285,yeahhh sureeeee 😂 toatlly helpfulllll,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_00285,validation
real_00286,seed_00286,loweky htissss is amazinggggg ❤️,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_00286,test
real_00287,seed_00287,bro it was reuglar 🙂,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_00287,validation
real_00288,seed_00288,yeah sureeeee 😏 totally helpful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_00288,train
real_00289,seed_00289,tbh thissss is pathetic 😭,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00289,test
real_00290,seed_00290,ngl this is amazinggg 🤩,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_00290,train
real_00291,seed_00291,lowkye thisssss is soliddddd 😄,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_00291,test
real_00292,seed_00292,lokweyyy this is amazing 🔥,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_00292,validation
real_00293,seed_00293,lol it was average 🫤,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_00293,train
real_00294,seed_00294,bro this is great ✨,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_00294,train
real_00295,seed_00295,omg this is trash 😒,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00295,train
real_00296,seed_00296,idk it was standard 😐,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_00296,train
real_00297,seed_00297,omg this is worst 😭,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00297,train
real_00298,seed_00298,idk this is awesome 😍,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_00298,train
real_00299,seed_00299,tbh this is anonying 😒,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00299,train
real_00300,seed_00300,idk this is terrilbe 😤,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00300,train
real_00301,seed_00301,lowkeyyy this is pathetic 😠,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00301,train
real_00302,seed_00302,omg it was okayyy 🙂,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_00302,validation
real_00303,seed_00303,best everrrrr 🙃 totally helpful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_00303,test
real_00304,seed_00304,fr it was regular 🤷,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_00304,train
real_00305,seed_00305,wow amazing 😒 totally helpful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_00305,test
real_00306,seed_00306,fr this is worsttt 💔,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00306,train
real_00307,seed_00307,lwokey thissss is soliddd ✨,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_00307,test
real_00308,seed_00308,bro this is bad 😭,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00308,validation
real_00309,seed_00309,idk this is lit 😄,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_00309,test
real_00310,seed_00310,bro thisssss is awesome 🔥,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_00310,validation
real_00311,seed_00311,lol this is bad 💔,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00311,train
real_00312,seed_00312,ngl it was okayyyy 🤷,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_00312,train
real_00313,seed_00313,bro this is solidddd ❤️,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_00313,validation
real_00314,seed_00314,fr this is trashhh 😭,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00314,validation
real_00315,seed_00315,omg this is annoying 😠,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00315,validation
real_00316,seed_00316,lol this is soliddddd 😍,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_00316,validation
real_00317,seed_00317,fr this is lit 🤩,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_00317,train
real_00318,seed_00318,ebsttt ever 🙃 totally helpfulll,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_00318,test
real_00319,seed_00319,love thatttt for me 😒 totally helfpul,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_00319,validation
real_00320,seed_00320,best ever 😏 totally helpful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_00320,train
real_00321,seed_00321,lol this is annoyinggg 😠,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00321,test
real_00322,seed_00322,fr it was fineee 🤷,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_00322,validation
real_00323,seed_00323,love tahttttt for me 😒 totally helpfullll,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_00323,validation
real_00324,seed_00324,greattttt job 🙃 toatllyyy helfpul,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_00324,train
real_00325,seed_00325,greattt job 😏 totally helpful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_00325,test
real_00326,seed_00326,fr thissss is lit 😄,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_00326,train
real_00327,seed_00327,just perfect 😂 totally helpful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_00327,train
real_00328,seed_00328,bro it was regularrrr 🙂,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_00328,train
real_00329,seed_00329,bro this is worst 😭,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00329,test
real_00330,seed_00330,eyahhhhh sure 🙄 totallyyy helpful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_00330,train
real_00331,seed_00331,ngl it was fine 🤷,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_00331,test
real_00332,seed_00332,bro this is worst 👎,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00332,train
real_00333,seed_00333,just perfect 😏 totallyyyyy helpful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_00333,train
real_00334,seed_00334,lowkey it was normal 🙂,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_00334,train
real_00335,seed_00335,omg it was regularrrr 😐,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_00335,train
real_00336,seed_00336,loveeeee that for me 😂 totally helpful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_00336,train
real_00337,seed_00337,omg this is awful 😒,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00337,train
real_00338,seed_00338,lol thissss is bad 😒,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00338,train
real_00339,seed_00339,ngl this is annoying 😞,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00339,train
real_00340,seed_00340,best ever 😏 totallyyy helpfullll,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_00340,train
real_00341,seed_00341,highkeyyyy thisssss is annoyinggggg 😠,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00341,train
real_00342,seed_00342,ngl it was okay 😐,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_00342,train
real_00343,seed_00343,yaehhh sureeeee 🙃 totally helpful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_00343,train
real_00344,seed_00344,lol it was okay 🙂,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_00344,train
real_00345,seed_00345,hgihkeyyyyy thisss is great 😍,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_00345,train
real_00346,seed_00346,loweky this is awful 👎,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00346,train
real_00347,seed_00347,fr it was fineeeee 🤷,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_00347,train
real_00348,seed_00348,highkey thsissss is worst 😤,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00348,train
real_00349,seed_00349,bestttt ever 🙄 totally helpful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_00349,train
real_00350,seed_00350,hihgkey this is fantastic ✨,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_00350,test
real_00351,seed_00351,lowkeyyyyy thisssss is patheitc 👎,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00351,train
real_00352,seed_00352,fr this is nanoying 😞,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00352,validation
real_00353,seed_00353,lowkey it was average 😐,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_00353,train
real_00354,seed_00354,tbh thissss is patheticccc 😭,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_00354,train
